,logFC,level,p,Genus,ord
R06427,0.687350952306608,enriched,0.0126480522877996,R06427,0.472451331636801
R06635,0.685119427359695,enriched,0.000365187462658698,R06635,0.469388629745676
R06637,0.685119427359695,enriched,0.000365187462658698,R06637,0.469388629745676
R06641,0.685119427359695,enriched,0.000365187462658698,R06641,0.469388629745676
R06643,0.685119427359695,enriched,0.000365187462658698,R06643,0.469388629745676
R06644,0.685119427359695,enriched,0.000365187462658698,R06644,0.469388629745676
R06645,0.685119427359695,enriched,0.000365187462658698,R06645,0.469388629745676
R09258,0.685119427359695,enriched,0.000365187462658698,R09258,0.469388629745676
R09259,0.685119427359695,enriched,0.000365187462658698,R09259,0.469388629745676
R11516,0.685119427359695,enriched,0.000365187462658698,R11516,0.469388629745676
R03315,0.682055325839538,enriched,1.23819617868644e-05,R03315,0.465199467506078
R00528,-0.681467169116402,depleted,0.000425010936342064,R00528,0.464397502583523
R09309,0.673077221492325,enriched,3.74541906121738e-06,R09309,0.453032946091828
R09310,0.673077221492325,enriched,3.74541906121738e-06,R09310,0.453032946091828
R07163,0.665741978704652,enriched,0.000137817966521815,R07163,0.443212382209586
R11184,0.663209362570592,enriched,0.00484098425523399,R11184,0.439846658601291
R12146,0.659672634790407,enriched,0.00716954197464071,R12146,0.435167985091318
R12300,0.65840421056776,enriched,0.000738449110052572,R12300,0.433496104493356
R11358,0.65354125659794,enriched,7.77962240680361e-13,R11358,0.427116174075614
R11359,0.65354125659794,enriched,7.77962240680361e-13,R11359,0.427116174075614
R11360,0.65354125659794,enriched,7.77962240680361e-13,R11360,0.427116174075614
R11361,0.65354125659794,enriched,7.77962240680361e-13,R11361,0.427116174075614
R05449,-0.646162977500998,depleted,0.00448044058141532,R05449,0.417526593492955
R00354,-0.641910065444358,depleted,0.00107609374738675,R00354,0.41204853211878
R05049,-0.640300896211279,depleted,3.94957852439208e-09,R05049,0.409985237688967
R10866,0.629055658038956,enriched,8.10283530969688e-29,R10866,0.395711020910824
R04189,-0.628694944388297,depleted,1.29111004003414e-08,R04189,0.395257333099404
R11357,0.622008161643199,enriched,5.57893160032574e-19,R11357,0.386894153150751
R00448,0.61626272461119,enriched,1.19126711196169e-10,R00448,0.379779745745207
R08125,0.615706211630314,enriched,0.011356802117956,R08125,0.379094139040154
R04383,0.607747142725972,enriched,7.1679806083927e-06,R04383,0.369356589491583
R01332,0.599685072181175,enriched,1.22267884458432e-09,R01332,0.359622185796941
R12354,-0.594256046782052,depleted,0.00130716196638062,R12354,0.353140249137033
R05140,0.592563571623469,enriched,6.94620138140104e-05,R05140,0.351131586415162
R03168,0.58984109624543,enriched,0.00404617547803747,R03168,0.34791251882001
R11413,0.584370531495626,enriched,0.0116518225463762,R11413,0.34148891808048
R01834,0.576960118339127,enriched,2.76776874644956e-06,R01834,0.332882978153899
R00207,-0.575850117840993,depleted,0.00353192288104066,R00207,0.331603358217485
R01904,-0.575109541072128,depleted,1.10534429149708e-14,R01904,0.330750984232193
R03402,-0.575101223213558,depleted,2.14779298552873e-07,R03402,0.33074141694173
R08124,0.573262238936967,enriched,0.00344103757307194,R08124,0.328629594591024
R03706,0.571589892030021,enriched,0.000124920730836433,R03706,0.326715004670891
R10979,-0.571402260465634,depleted,0.00772995252681867,R10979,0.326500543265236
R04638,0.57069296750428,enriched,0.000413070551794326,R04638,0.325690463158841
R02397,0.565893830546443,enriched,0.00404894353621173,R02397,0.320235827450526
R09073,0.564419604367352,enriched,0.00361881026600093,R09073,0.318569489794198
R07824,0.563485983386952,enriched,2.35897668739363e-09,R07824,0.31751645347356
R07825,0.563485983386952,enriched,2.35897668739363e-09,R07825,0.31751645347356
R10905,0.563485983386952,enriched,2.35897668739363e-09,R10905,0.31751645347356
R11090,-0.556128975101107,depleted,7.63400346954152e-05,R11090,0.309279436947008
R09278,0.553907162584375,enriched,0.00566613983563275,R09278,0.306813144762273
R10908,0.552681651066725,enriched,1.30281804501022e-05,R10908,0.305457007425841
R11613,0.549754321106948,enriched,0.00127935131260198,R11613,0.302229813575761
R12864,0.549754321106948,enriched,0.00127935131260198,R12864,0.302229813575761
R06624,-0.547070994659865,depleted,0.00387944033148872,R06624,0.299286673198134
R10704,-0.546506300187969,depleted,0.000936383515454627,R10704,0.298669136145143
R02555,0.54358880998192,enriched,0.00666099045167198,R02555,0.295488794337559
R01022,0.541510077099148,enriched,1.85655644691e-07,R01022,0.293233163599925
R08211,0.541510077099148,enriched,1.85655644691e-07,R08211,0.293233163599925
R08212,0.541510077099148,enriched,1.85655644691e-07,R08212,0.293233163599925
R00952,0.540252408705456,enriched,2.92621263892292e-17,R00952,0.291872665112047
R11264,0.539116378944836,enriched,0.000425511117789668,R11264,0.290646470046592
R09860,0.536277169132869,enriched,2.09114032784738e-12,R09860,0.287593202133164
R07654,-0.530284035905836,depleted,0.00162829328221081,R07654,0.281201158736581
R09671,-0.530284035905836,depleted,0.00162829328221081,R09671,0.281201158736581
R09727,-0.530284035905836,depleted,0.00162829328221081,R09727,0.281201158736581
R09728,-0.530284035905836,depleted,0.00162829328221081,R09728,0.281201158736581
R03719,0.528272350491415,enriched,4.87758876430718e-05,R03719,0.279071676293725
R04811,0.528272350491415,enriched,4.87758876430718e-05,R04811,0.279071676293725
R07937,0.528272350491415,enriched,4.87758876430718e-05,R07937,0.279071676293725
R07953,0.528272350491415,enriched,4.87758876430718e-05,R07953,0.279071676293725
R09942,-0.527592661204645,depleted,0.00772740702979901,R09942,0.278354016157
R02833,0.52044762129462,enriched,0.00330208431397163,R02833,0.270865726511228
R00414,0.519907110635821,enriched,0.0107595839963334,R00414,0.270303403689687
R00449,0.515764325789474,enriched,2.90935112421405e-06,R00449,0.266012839757071
R00397,-0.515737086837709,depleted,0.000139830929782656,R00397,0.265984742739847
R00863,-0.515737086837709,depleted,0.000139830929782656,R00863,0.265984742739847
R02872,-0.514727989205868,depleted,0.000170942186559278,R02872,0.264944902871916
R06223,-0.514727989205868,depleted,0.000170942186559278,R06223,0.264944902871916
R00269,-0.509291076828835,depleted,3.45204538194006e-05,R00269,0.259377400937474
R00348,-0.509291076828835,depleted,3.45204538194006e-05,R00348,0.259377400937474
R02427,-0.504818099412677,depleted,2.87042109099321e-05,R02427,0.254841313494628
R03372,-0.5014944182455,depleted,0.00854511884152949,R03372,0.251496651531392
R01583,-0.499937376958709,depleted,0.000458846226839888,R01583,0.249937380880354
R01184,0.499634258101002,enriched,0.0050021339665043,R01184,0.249634391868139
R00700,0.492177429657725,enriched,5.59020852073961e-05,R00700,0.242238622264485
R01593,-0.49062153544358,depleted,0.000672792463358621,R01593,0.240709491041016
