"","exudate-EOD-Arabidopsis-1-451-1","exudate-EOD-Arabidopsis-2-452-1","exudate-EOD-Arabidopsis-3-453-1","exudate-EOD-Arabidopsis-4-454-1","exudate-EOD-Arabidopsis-5-455-1","exudate-EOD-Arabidopsis-6-456-1","exudate-EOD-Arabidopsis-7-457-1","exudate-EOD-Arabidopsis-8-458-1","exudate-EOD-Brachy-1-433-1","exudate-EOD-Brachy-2-434-1","exudate-EOD-Brachy-3-436-1","exudate-EOD-Brachy-4-437-1","exudate-EOD-Brachy-5-438-1","exudate-EOD-Brachy-6-439-1","exudate-EOD-Brachy-7-440-1","exudate-EOD-Medicago-1-442-1","exudate-EOD-Medicago-2-444-1","exudate-EOD-Medicago-3-449-1","exudate-EOD-TxCtrl-1-441-1","exudate-EOD-TxCtrl-2-450-1","exudate-EOD-TxCtrl-3-459-1","exudate-EOD-TxCtrl-4-460-1","exudate-EON-Arabidopsis-1-451-2","exudate-EON-Arabidopsis-2-452-2","exudate-EON-Arabidopsis-3-453-2","exudate-EON-Arabidopsis-4-454-2","exudate-EON-Arabidopsis-5-455-2","exudate-EON-Arabidopsis-6-456-2","exudate-EON-Arabidopsis-7-457-2","exudate-EON-Arabidopsis-8-458-2","exudate-EON-Brachy-1-433-2","exudate-EON-Brachy-2-434-2","exudate-EON-Brachy-3-436-2","exudate-EON-Brachy-4-437-2","exudate-EON-Brachy-5-438-2","exudate-EON-Brachy-6-439-2","exudate-EON-Brachy-7-440-2","exudate-EON-Medicago-1-442-2","exudate-EON-Medicago-2-444-2","exudate-EON-Medicago-3-449-2","exudate-EON-TxCtrl-1-441-2","exudate-EON-TxCtrl-2-450-2","exudate-EON-TxCtrl-3-459-2","exudate-EON-TxCtrl-4-460-2","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","id","PCone"
"hydroxycinnamic acid",0.00128552613184861,0.00557275632889898,0.00351010841243881,0.00287715479743623,0.00370871621803917,0.00764769990960956,0.00277732257547287,0.0051084976354762,0.000347006371474239,6.71438990379188e-05,0.000305369502842234,1.46300020507605e-05,0.000133213626274958,0.000327455296675032,0,0.000467789115168347,0.000926450545476014,0.000249616418790655,0,0,0.00489423392156796,0.00108250012880325,0.00233247491860108,0.00240244786137575,0.00106876699167097,0.00158167726549819,0.000963843685459183,0.00112788967803968,0.00153039250004131,0.00113586689119113,0,0,0.000180615338188219,0,0,0.000205664614353393,0,0.000282495302406157,0,0.000119721319636203,0,0,0,0,-0.00257721079316384,0.00768455510656361,0.0170633114942104,0.000914188187387947,-0.00243618102997255,-0.000863022256466148,0.015805909150849,-0.00552847678377587,-0.0227147941095591,-0.0128661330304567,0.0403231872161681,0.00315874464741405,-0.0284034108425383,0.0542197816048285,-0.0349955955906386,-0.0316443745216615,-0.054953594697099,-0.0375540166877133,0.00359137270076516,-0.0637254731873258,0.0260787684096372,-0.100393054361294,-0.199883089240761,0.0773022748899866,0.513533655330564,0.488662170548501,-0.326418275639436,-0.179338989792046,0.0915764827846446,-0.177629855973598,-0.0655318008701192,0.102789782471202,0.20402053436361,-0.0684472308843943,0.00462609149616253,0.113197158171618,-0.21973953320803,0.00791416460559463,0.00226958044299951,-0.0252298036331629,-0.193685602181246,-0.0195803139753943,0.0124539273757161,-0.11041062413866,"hydroxycinnamic acid",6.64201547240017e-06
"hypoxanthine",0.0258350038631092,0.0082927216072117,0.00653940053780499,0.00977911246121092,0.0684119594665881,0.00700440845929841,0.0192671828433953,0.210101341067468,0.0105086956474629,0.062707419308982,0.0530534028215254,0.00910350148573291,0.0375277749210684,0.0133599347200875,0.0582733491242445,0.0128256903163888,0.0253712634314973,0.00393537698356317,0.0247122257892091,0.0219359356289672,0.0252037369623134,0.0097427082212482,0.0212296086765862,0.00711068520871834,0.00633489495836835,0.00974971566882007,0.0589602363839668,0.00826995826892771,0.00971701314044325,0.106866383004176,0.0105622320809245,0.0239143771485132,0.0225365621338573,0.0103213183674172,0.0331238724024358,0.00772381491762985,0.0435942478768313,0.00539032192025359,0.022649089659936,0.00591260640007092,0.02185055138168,0.0192161239905873,0.132894131677381,0.136487011501854,0.00255684409971085,0.0516175528101696,0.119221484083049,-0.841095232529724,-0.036224330389458,0.32707661838538,-0.101592999884156,0.0941826581807087,0.162512437144565,-0.206343556300755,0.0256003279548603,-0.128032182051796,-0.0348035054857392,-0.0292564663118195,0.081236871984225,-0.053041937388063,0.0753976883788755,0.00403526816494503,-0.000221202383205459,-0.0317837686888854,0.0254640669102743,0.0336557373044183,0.0281885372726103,-0.0791961880562418,0.00452123098607098,-0.0147937766624803,0.0209262995738147,-0.0950469691475635,-0.0252357706835002,0.0192735557213884,0.0109180611055191,0.0185893618803851,-0.0363590746348683,0.000179301097684776,-0.0339178535926112,-0.0190471909370589,-0.0189071901741757,-0.0173898951529337,-0.00327254420386864,0.0103704174013828,-0.0333225126968883,-0.0196572793159927,0.0161720888939483,-0.0410261010680917,"hypoxanthine",6.53745175022616e-06
"indole-3-acetic acid",0.000243264723522777,0.000495017338136696,0.000481854754110932,0.000538547104486659,0.000730131949742891,0.000333576304150334,0.000551317964116264,0.000390696733447188,0.0168638043011043,0.0122413881476341,0.0120574523980959,0.00624864784032707,0.0311712861522749,0.0180592592752272,0.0254072876390277,0.000147228574717612,0.000283143691902431,0.000111216708984654,0.00166000924364188,0.000242255950040281,0.000187711324981724,0.000241129019327578,0.000269954956677692,0.000221361780901162,0.000444569173406376,0.00068175473031737,0.000155867644493627,0.00086633925637895,0.000529120123914541,0.000487445344941668,0.00511507686233231,0.01771863433006,0.00975952570718263,0.0107717830377676,0.0110871401159945,0.0224668582229211,0.00653757096075346,0.000115129476218221,0.000232007624113799,0.000124256169494623,0.000204172245294883,0.000271566950108777,0.000620303517510991,0.000329013001198852,-0.00544280747976757,-0.0471113821376898,-0.0257608095054262,-0.0253215375407383,0.0308925907140282,-0.0479965378715775,-0.00611994067736481,0.0561521093394092,-0.113992170143493,0.0244979534853077,-0.422846977914196,-0.152869015115297,0.181624558256928,0.339661616527304,-0.0271525420425879,0.199379203056579,-0.0266497935439518,0.290625020150651,-0.342587942423793,-0.582368607540311,0.0313654294595077,0.0407442448756895,-0.0837798646079431,-0.0146881420559974,-0.0288251944145964,-0.0156036509059384,0.0533944698615677,0.0329512317835997,0.0257466435802055,0.0384804091527239,0.0583656057613791,0.0163007021944482,-0.014664117321177,0.000876250368787248,-0.0610223388590136,-0.00263858391725876,-0.00770127620247668,0.00771032715601404,-0.00145141323914619,-0.00636522751216274,-0.0182500537390788,-0.0257224407122519,0.0106526813953607,-0.045660598082482,"indole-3-acetic acid",2.96241532618138e-05
"isoleucine",0.0011296723510908,0.00193213611379455,0.00158144167147051,0.00209623032918996,0.00101180943187929,0.00174810510948578,0.000786056593007622,0.000596440347662097,0.000176124107871405,0.000105789458699843,0.000222564784853612,0.000189131605747016,0.000123182794131932,0.000109327998932285,0.000254839192786302,0.000214935777754563,0.000296763462581045,0.000256636527776986,0.000839367344429443,0.000992352258176594,0.00105670499255117,0.00125336286770051,0.00069476455453729,0.00151737728114301,0.00101297646748796,0.0012667056230908,0.000931643012022016,0.00113301277767564,0.000786591042213964,0.000861114623598557,0.000344876340731585,0.000404572729437859,0.000325088757024558,0.000297224679852808,0.000305462950266038,0.000377101522446916,0.00138905376498054,0.000319739758370233,0.000347490155593286,0.000258629528524498,0.000497859925313428,0.00044869338190318,0.000466689205506134,0.000391883815530912,-0.000140291388352517,0.00218277234856048,0.00626875364839409,0.00269049023629573,0.00179202699496911,-0.00416677406176871,0.00374525100027425,-0.00358470588394851,-0.00115735194412264,0.00181732738592918,0.0111695032190147,0.0119396868082853,-0.000566759616735495,0.001768848094321,0.00721051494075969,-0.00340897927651779,0.0126485054507364,-0.00199795407440721,-0.00445445090151263,0.00327593504531652,0.0389909632627424,0.0011063157280125,-0.0241108554515802,0.0599582256976484,0.0873621578160058,-0.0864079019282783,-0.0362113921191018,-0.0159030713969416,-0.0890557265974584,0.127826561449263,0.0558911632267604,-0.0632478047811033,0.0144205057726988,-0.0126967780613186,0.033986189425061,0.0616115766557462,0.028337632469723,0.0447364098250794,0.0324508829673996,-0.0889814143117476,-0.0825351372492208,0.0334381759711824,-0.00547279138370562,-0.0424073636637054,"isoleucine",1.96816736458768e-08
"isomer of 5-methylcytosine",0.00083249651672835,0.000968742664898993,0.00105727580578377,0.00159269213099982,0.000273752418283101,0.00112837334241758,0.000863257624781795,0.000225163717877267,0.00289803265218414,0.00324215144599914,0.00392810447481258,0.00308208577227395,0.00351053213575131,0.00315591634373607,0.000538288751706993,0.00203917789779641,0.00344028990444357,0.00282481694369011,0.000119249825487696,0.000292523600590831,0.000198238465142432,0.000129196540555141,0.000482613326930594,0.000508893657475188,0.000306075697438625,0.000465368507768743,0.000265929711869999,0.000345025332305638,0.00037197845844052,0.000309646730042151,0.00293653112234786,0.00193259633857982,0.00314995774089157,0.0023403874373736,0.00263095167789063,0.00215152735766729,0.0016111410821772,0.00346372326105141,0.0016586486400837,0.00446867397976287,0.000126102765191438,0.000137162348159419,0.000545474775508685,0.000495743529591951,-0.00214325200458973,-0.00382615838879533,-0.0169117701782214,0.00161111050950682,-0.00202697174064035,-0.00770242327539122,-0.00331968491567266,0.00849433929672505,-0.0104423771676529,0.0121109923914491,-0.00309115901639431,-0.0274627490625026,-0.00885533083322315,-0.0190617444286325,-0.0336470824131179,-0.00201388290044803,0.0396765543142549,-0.0340819362465186,0.00330614115869171,-0.044814882338024,-0.0330600074336093,-0.00351086470148154,0.0578745526561833,0.046072746585371,0.250731656399948,0.109937043181217,0.165891797134983,0.167799454742418,-0.183947354188401,0.00602004768984422,-0.365020813868007,-0.190707435663414,0.139095344909459,0.569766074005062,-0.0859311112792726,-0.107581136621943,-0.0250150976589967,-0.101721815104543,0.171110676981952,0.111735662397042,0.233482991397714,0.00946753533112485,0.0036197720673726,-0.0307801585516964,"isomer of 5-methylcytosine",4.59352915517788e-06
"isomer of kynurenine",2.44095427783408e-05,0,3.00217857013921e-05,1.92777175551052e-05,4.49356336361684e-05,1.86335228288414e-05,2.75455825452883e-05,1.57851694594584e-05,0.000439697852081555,0.000441241195846598,0.000436942242108796,0.00054119895322254,0.000270368560066653,0.000572394030656867,0.000719040309359301,4.5497456994991e-05,7.17092631154193e-05,4.73132153500181e-05,0.000113119296233414,0,0,5.98422745811608e-05,4.87973221137861e-05,0,0,4.99040531498295e-05,2.48916290481674e-05,1.06696166425865e-05,1.78901727423375e-05,2.3535328149839e-05,0.000111784799602854,0.000103097955952453,5.42937767244277e-05,0.000148914426048747,0.00021597374403854,0.000221850082455747,0.000689759571266655,0,0,0,0,0,0.000121864915919548,0,-0.000126855013673501,-0.000959670393305269,-0.000681128385128991,-0.00123175134016608,0.00107912421344451,-0.00324816021326376,-0.000952564260487103,1.31582865443246e-05,-0.000937039035365626,0.00148117620889255,-0.00500152032450906,-0.001082436974492,0.00206034125269948,0.00258020022542647,-0.00086453454880701,-0.0011939771786868,-0.0182838369473625,0.00896909685058093,0.00351171931059581,0.0136228439213736,0.00352219891916974,0.00420964441652605,0.012433059409442,0.00857074124584742,-0.00345800789672752,-0.00269176669664353,-0.00659116928481683,-0.0128554249102555,0.0099510255501792,-0.0182054024296236,-0.0148533118283611,-0.0183392019783339,0.00704454628149347,0.00594348720244063,0.0228910625706997,0.0816750924061238,-0.012438912926069,0.0485984072355463,0.091550567153095,0.0795707991213267,-0.0496845110945075,0.154408141135483,-0.148255980920407,-0.0821036757808759,"isomer of kynurenine",1.60921944941041e-08
"leucine and/or norleucine",0.000599552556779124,0.00192549882747778,0.000875083778987909,0.00118126488201961,0.000656047914653624,0.00101762034209617,0.000610331319548355,0.000598664061909101,7.2008483628756e-05,4.51748444853145e-05,8.88381619160512e-05,6.92926413213854e-05,7.12833597648322e-05,5.61546858771754e-05,0.000194452051462303,8.53674500628161e-05,0.000210525567305415,0.000113243632648926,0.000135153450663694,0.000143790354070413,0.000204683306441404,0.000140856162806437,0.000700090954567305,0.00089407286638825,0.000732000376260597,0.00114154245377212,0.000716860105343152,0.00100225330877987,0.000624734509477891,0.000699605222262919,0.000267536764875362,0.00036933964593121,0.000252991750623108,0.000191945537757892,0.000259896876574676,0.000361337227826156,0.00104329262103632,0.000210071024317049,0.000184281625412445,0.00019315099847915,0.00025593675969245,0.000205459883579728,0.000379832095675098,0.000284441341618686,-0.000550001424810383,0.00179489780966524,0.0047662182727378,0.00128283167046083,0.00197724714588799,-0.00311213677966394,-0.000161205332764588,0.00166282762184386,0.0032811866219055,0.00345326056654684,0.00195929702692598,0.00243217546855814,-0.00461182110580098,0.0027399252051458,-0.00357484483047892,0.007764307912622,0.0144064263694274,-6.86464065762767e-05,0.00454220926117406,0.00371563354855716,0.00430491575334451,0.0105273260330567,-0.0482423083659251,0.0235440838811272,0.0340065690456406,-0.0540826357025452,0.00237594917660954,0.0194834012296811,-0.0389703213272304,0.0957880795869274,0.0297839267548764,0.022664178396698,-0.00241687722771663,-0.0466393117682768,0.111526285791076,-0.00789395955001086,-0.0965817527717102,0.108286292535169,0.0192866650837418,-0.018283945661345,0.0199303272134534,0.0123651921410762,-0.0190740544716335,-0.0453399935069547,"leucine and/or norleucine",3.02501567293451e-07
"lysine",0.000432678549220245,0.000247477214226343,0,0,0,0.00019951090956969,0,0,0.000102700703547352,0.000132544315491741,0.000250262649462292,0.000118742010477309,0.000530197377594911,0.000252373033993537,0.000219010693795928,0.000308856029242175,0.00031279642209749,0.000580829912752516,0,0,0,0,0,0,0,0.0018507948245652,0.000874221042188287,0.000300355599134167,0,0,0.000659829385839148,0.00123633973194157,0.00156226601210824,0.000581184043525277,0.000332577876125699,0.000449351346789302,0.00104788767345206,0.000381991053560094,0.00126076919578065,0.00141211313846304,0,0,0,0,-6.17657817878265e-05,2.20371517277514e-06,-0.00339065532413977,0.00150525776144242,0.00564596057361926,-0.00178206794249992,-0.00170670999629067,0.00182578929141817,0.00657381528777148,-0.00681786093312078,-0.00706511469419634,-0.00371284806305979,0.0122697059718255,-0.000966178460651224,-0.0149660388978521,0.0210802572877367,0.0416960017783835,-0.0166647847285047,0.0148362719803042,0.000200422715950321,-0.0200278055121249,-0.0297859490368718,-0.0543426613468281,-0.00929511937385547,0.131762575341492,-0.0477219293985031,0.204778405511091,-0.00612511115128609,0.0152415402254955,0.123257187035822,-0.0759019016586623,0.0865371329117795,0.27237726683801,-0.154495729368325,0.485454981326157,-0.0836247147548676,0.00776278547432348,0.0274732015595695,-0.196311717065676,-0.0972913891490976,0.179612227797759,-0.0494592273299553,0.116640702430686,-0.086169111052833,"lysine",3.8150117998614e-09
"methyl indole-3-acetic acid",0.00438419777620852,0.0036517768821445,0.00735739814234428,0.0046519611744434,0.00973425192649207,0.00567977147633776,0.00475702454039752,0.00397488864507224,0.00191587546935792,0.00198046465139363,0.0018183266741932,0.00172408111252251,0.00173069411358818,0.00221343594972805,0.00564061886616041,0.00224747578975737,0.0022468806305744,0.00152913561939143,0.00983520723976669,0.0156709648010644,0.0120734901481233,0.014952857548299,0.00233982741780923,0.00112281250028016,0.00149130854810603,0.00111681400689868,0.00203185830507364,0.000918411457281067,0.00198391586774429,0.00180004820422373,0.000909272442829123,0.00101939755463817,0.000736205115234419,0.00132373021073294,0.00103165005049701,0.00199790424406747,0.00244661247570158,0.00173770807963892,0.000979585417717907,0.0016622566254754,0.00481081750725723,0.00483795814963958,0.00430891517858275,0.00360439915314264,0.00749596520336109,0.00227030877648559,0.0140586883092035,-0.0037999090968708,-0.0168831910464371,-0.000875612756206531,0.0574707306897909,-0.0648748230674835,-0.0567416944064786,-0.0141247756890488,0.138784997425268,0.0915308527138241,-0.0272160406790285,0.12737469690161,0.00769005686709784,0.0233819713806178,-0.164092745167167,0.12890676209218,-0.276033747521179,0.121039906727393,0.197037496913543,-0.152029112510227,0.181760342705723,-0.0239517035939743,0.146212795156093,-0.421275600691624,-0.263434583199134,-0.304848806040479,-0.10773361509861,-0.319613732958216,0.114941716459175,-0.242693620322117,0.0922139854533658,0.0635596350317897,-0.0264296638024548,-0.055278265507529,0.108997384814839,0.0399889320216398,0.0977466125379192,0.0737005603988161,0.0866930644487384,0.0990115819824941,0.0825343528490441,-0.0130736915964456,"methyl indole-3-acetic acid",5.61894943300002e-05
"N-acetyl-glutamic acid",0.000631140245132002,0.00112003842432131,0.00130754619682735,0.00059307704620024,0.00212208420671988,0.000459872847872505,0.000524802811936138,0.00148244240607233,3.20608229222056e-06,4.25091225632047e-05,0.000107883825177557,1.11410782604121e-05,0.000162019906940514,0,0.00186153567208841,4.97273921352787e-05,0.000399928138396492,0.000155930300709889,0.000220775894621839,8.4122827692526e-05,0.000125908707701905,0.000106026300254726,0.000401258881707159,0.00052884126179337,0.000308116696551013,0.000244218289463498,0.000524559815575495,0.000145653885535256,0.000384441176482139,0.000774653551477421,0,0,4.98892036576113e-05,0,0,0,0.000120007658154411,0,0.000442783258469782,5.70997398762043e-05,0.000114645421443008,0.000155729619910274,7.75552430922314e-05,0.000177777090012741,-0.000357982208170825,0.00180217732884907,0.00314899621712044,-0.00296862701273094,0.00164755143916828,9.75769641977625e-05,0.002432098873648,0.00732241853370775,-0.00603599776626223,-0.00791288377091552,0.00903017440745753,0.00902028429619641,0.0116185747301806,0.0310839659777188,-0.0120193509917972,0.014757149143844,-0.0230684899488181,0.0202873227533671,0.00877420986798323,0.0243845947159231,0.0102871981605814,0.0285827705107607,0.0306159079282707,0.0213903951878796,-0.0686261152916125,-0.0197063704411525,-0.130561660156906,0.0122462615818119,0.00873941848250195,0.0342546307935075,-0.100289769876387,0.173452005712021,0.111767540509326,0.099964744377576,-0.0869921531049682,-0.0297663294276587,-0.0336212245636446,-0.0546615806247819,-0.0351404952989001,0.0895031957980582,-0.0311456969100742,0.0694977330474835,0.00806328526140108,0.0695231119568603,"N-acetyl-glutamic acid",1.2815126136686e-07
"N-acetyl-hexosamine",0.000998949895411666,0.000500063671711007,0.00043385436502876,0.000483537735405251,0.000248645744266762,0.000619303993075437,0.000615422609659069,0.00123824566296758,0.00129811172034299,0.000961034844086615,0.00101719694282618,0.00142114804912563,0.00123764295963574,0.00155633935845525,0.000332450839273381,0.00214794527841512,0.00195723191772182,0.00112128638254872,4.22013563887529e-05,0.000156890208284687,0.000195400013054967,9.96273719073754e-05,0.000457347861790074,0.000689734699431742,0.000601657134304518,0.000417516635009003,0.000334147380038867,0.000487916519188614,0.0003896606826036,0.000840979737193621,0.000733612711716421,0.000635955437854757,0.000619346821297996,0.000688308653221768,0.000408452704638246,0.000641525830431855,0.000460274948652021,0.00195340091012823,0.000770544520261859,0.00105699579398278,8.37482507459565e-05,5.47184653518231e-05,0.000164851781942853,0,-0.00105957848031285,0.00031957909539665,-0.00551977033426389,-0.000125840671786659,-0.00630077350439004,-0.00321619037938764,-0.00155134696678911,0.00507071071397826,-0.0061939440357975,-0.00578281589180765,-0.00993261135750781,-0.00761420429004018,0.000436914494754487,-0.0141393572224209,-0.0103395863201116,-0.0139974447199005,-0.00679606015122198,-0.0303523383151177,0.012764147273776,-0.00898023523636906,-0.00600366711352949,-0.0205917977544842,0.0102728178016251,0.00591976659619893,-0.0470307571950941,-0.00693017523593748,0.0111929242750094,-0.0866557467486069,0.0757158202745583,-0.0236085796745746,0.0280959975074755,0.0225974825563016,0.00591920609384451,0.173664251588991,0.0208936821409525,0.0229105389308703,0.0594067261165665,0.150767451487153,-0.025878254712142,-0.0961648327028588,0.156792622306014,0.178654962221861,-0.210506971794426,-0.0192117606751744,"N-acetyl-hexosamine",1.12270655594208e-06
"n-alpha-acetyl-asparagine",0.000179071245560433,0.000857993447966291,0.000133662514620073,0.000248564602348593,0.000255257281888855,0.000663534971816017,0.000112141262161965,0.000379251663387113,1.04496232627992e-05,0,0,1.19742111039676e-05,0,0,0,2.23589470914725e-05,0,2.5845898463371e-05,0,0,0,0,5.96166816112201e-05,2.03309751890882e-05,1.30235169076084e-05,9.43127504116098e-05,2.41887065423831e-05,5.19494714196565e-05,6.92891939189621e-05,5.44933725772846e-05,2.74709255794425e-05,0,0,0,0,0,0,1.38802100189784e-05,5.3851499939089e-05,2.99807882684799e-05,0,0,0,0,-0.000284701003170855,0.000730487307736149,0.00129838344599379,6.12573255092518e-05,0.000228668405982934,-0.000454127732494065,0.00137535293046686,0.00201700429199149,-0.00167996451741023,0.00192383382718748,0.00456983500660568,-0.00311896288563343,-0.00469547014404495,0.00641323025574078,-0.00134863609336505,0.000104466795498975,-0.00511208094144993,-0.00247689600849411,-0.00226706734910913,0.000466137151229881,-0.00344802029662504,-0.00252001987371725,-0.0190988669614958,-0.0006436225487051,0.0432304601687051,0.0137075911841465,0.0197206318251137,-0.0278023795987407,-0.0146568670493442,0.00320168851966504,0.0282182639376324,0.000377772907635751,-0.0472440802726274,0.00980740140106505,0.111304525050396,-0.0309244889900189,0.0329254363248201,-0.031266003061451,-0.00745518363527226,-0.0113237946652539,0.0569095402311509,0.0461383970340377,0.0326465233421367,-0.0251506110256763,"n-alpha-acetyl-asparagine",8.10546612064914e-08
"N-trimethyllysine",0.00151195902174246,0.00619947141451114,0.0035634077377151,0.00540714038099683,0.00154576679977189,0.00489401778441604,0.00367537379479466,0.00432918978130845,0.000132995616811438,0.000181936780802897,0.000168232985857972,0.000106874252364327,7.72416000738265e-05,0.000122497477867069,0.000847861790408064,0.0036179568994257,0.00342031335576726,0.0029561062124655,5.26376725553879e-05,0.000122504124785945,0.000243486220801416,7.25510889907951e-05,0.00226378450676454,0.00154171914672193,0.00154748557818701,0.00252293101419922,0.00098752460595113,0.00207014716160981,0.00239030508260623,0.00282992779363372,0.000150951059322896,0.000178419749058366,0.000183409511692594,0.000199197728971974,0.000160704585317363,0.000276771163708563,0.000684467577170427,0.00288122415740571,0.00429187646930334,0.00305962752977714,0,7.98767479752771e-05,0.000291254032513837,0,-0.00324514879658055,0.0128434953718179,0.000891674330131775,0.00589296033800495,-0.00316504584059891,0.000419452000438754,-0.00532437403041964,0.0104942043839792,-0.019806043922209,0.0050829303764064,0.021101028664113,0.0163072731553654,-0.0105997116817902,0.0349619485657218,-0.0135491591451004,-0.00806813693731078,-0.00469980686200438,-0.00552749437079462,0.0426232765526085,0.00920958637135276,0.021461226543981,0.0374650300791055,-0.176888058736357,0.104149991179289,0.184216899835638,-0.0389411167379494,0.0801815626901533,-0.072786490357128,-0.158502755685753,0.0881800157753388,0.286226790388396,-0.16456418513077,-0.0327432791066692,-0.19282579731712,0.133323998308085,-0.0762347187401121,0.128011255421238,0.00726205211148521,-0.164776345093588,0.140830166996607,0.0648460450326203,-0.0693102743477178,0.0908943565359596,-0.0619056337546074,"N-trimethyllysine",1.05309907119482e-05
"nicotinamide",0.00191040603535272,0.0020703092610813,0.00373539499894103,0.00403672427137441,0.00387091574472603,0.00175883603616646,0.00220270121147299,0.00275367711845533,0.00787814647105771,0.0135018904926808,0.00700741212427233,0.00676773007553839,0.00505420646877127,0.0128140273304508,0.0340772342980275,0.0103863226482627,0.0076031012673756,0.00471003459970337,0.00285291896797942,0.00382211417446547,0.00338688204996443,0.00223433100872936,0.0058442363281505,0.00175386748490357,0.00367659412062876,0.0028994409210228,0.00318267778417665,0.00162519817352918,0.00133576997897736,0.00245076529356002,0.0102223177251944,0.00726871734976711,0.00465413750220222,0.00847478779766541,0.0173302583213099,0.0118816758991768,0.197309232393126,0.0113057915085633,0.00304906191994666,0.0077232848484183,0.0111186743657622,0.00302470454274008,0.00689777605349111,0.00671788255802528,0.0244654385011362,0.00126774904385999,-0.0152060685501159,-0.154688551101816,0.262922448699862,-0.743123255464242,-0.391456998085887,-0.19145518881338,0.19040540735724,-0.00824441292261902,0.152311240196863,-0.0355197567089341,-0.0898152026425971,-0.133639192942399,0.0491212631387568,-0.002456105515121,0.0617104033635876,0.0930749521578389,-0.0176953670937136,-0.0832892931270108,0.0312891975279074,0.048202689316204,-0.0155481690742206,-0.0317862136758545,-0.0199256846413084,-0.000704111775357605,0.0541106641609646,-0.119099794719924,-0.0262519832068401,-0.025042479300431,0.00037990282605806,0.0506453760539251,-0.0466116763133671,-0.0151273420261948,-0.0213824131745369,-0.0205961591767392,-0.00161743609113627,-0.000324367095580591,0.00594991943227564,0.0194105859419664,-0.0333533089566451,-0.016536009210155,0.021780695301177,-0.0392858308393245,"nicotinamide",0.000598557681052877
"nicotinic acid and/or isonicotinic acid",0.00402969599910747,0.00199180340287376,0.00386486641521777,0.00624347951112978,0.00210690649890201,0.00269909900797355,0.00203679116463766,0.00199360863856679,0.000600414792172977,0.000451678343692793,0.000583786252772724,0.00044615788114263,0.000338771281850647,0.000291380473442111,0.000306191895847723,0.000137029231217492,0.000358727705375484,0,0.000374457523801169,0.000378189561069054,0.000382053018722413,0.000135613510286678,0.000760334566658643,0.000703452814389246,0.000668913046206724,0.000984070420834472,0.00077310516398911,0.000583638760822024,0.000484507925768528,0.000585716024984973,0.000821895579376223,0.00035375524897216,0.000334492835140059,0.000576041951189026,0.000523343956575925,0.000240308211488092,0.000468484573973324,0.000165340182132533,8.28483635490832e-05,0.000164383055664519,0.000200070279519391,0.000132742537979899,0.000535353998132262,0.000573154526902688,-0.00185522874945749,0.00319117441568186,0.00935466426891812,0.000500050230689432,0.000664715363058118,-0.00365278535293934,0.00766635785419746,0.00443548908292234,-0.0305815185093422,0.0127465525650175,0.0406089932761198,0.0503764630066073,0.0473697234906562,0.000399478379194988,0.0392246006958338,-0.0135018105785807,0.0301310874661561,-0.0487662947432732,0.0306099693080831,-0.00594159333975116,-0.080574049081016,0.0923883221778961,0.00318412447112688,0.078684450198526,0.192097786971918,-0.0837741064977641,0.00506808718815212,0.184730901937184,-0.375613776863581,0.201005975429146,0.106590137036731,-0.0675510352339891,-0.0739004243940702,-0.100273884133605,-0.11944204423605,0.44561039914224,0.0769198082210956,0.0938635243279203,0.124435253334551,-0.123856721941107,-0.106966877974513,-0.0268144459601354,0.175200124123255,-0.0970261304357612,"nicotinic acid and/or isonicotinic acid",3.44187371281359e-06
